w,G1,P1,G2,P2,G,P
0.1,0.39801487608399566,84.28940686250034,1.9999000074993756,-0.5729386976834862,0.7959899536652457,83.71646816481687
0.10473708979594495,0.4166691917422725,84.02080683681257,1.99989031044472,-0.6000773784754899,0.8332926792262039,83.42072945833709
0.10969857978923833,0.4361777343658649,83.7397657048597,1.99987967307572,-0.6285013540391347,0.872302984806514,83.11126435082059
0.11489510001873092,0.4565766726897801,83.4457355471563,1.9998680042282295,-0.6582714669160024,0.913093079189276,82.78746408024028
0.12033778407775896,0.4779032715423423,83.13814848404346,1.9998552039031827,-0.6894514354065966,0.9557373445563088,82.44869704863683
0.12603829296797278,0.5001958575899687,82.81641657858539,1.999841162411096,-0.7221079888437911,1.0003122652759375,82.09430858974159
0.1320088400831418,0.5234937720625624,82.47993185003574,1.9998257594338755,-0.7563110091323496,1.0468963302739183,81.7236208409034
0.13826221737646557,0.5478373084976637,82.12806641749876,1.9998088629959685,-0.7921336788302437,1.0955699050134848,81.33593273866852
0.14481182276745339,0.5732676333317692,81.76017279581566,1.999790328336132,-0.8296526360574035,1.146415068685016,80.93052015975827
0.1516716888470923,0.5998266869490269,81.37558436829423,1.999769996670256,-0.8689481365274797,1.199515411762786,80.50663623176676
0.15885651294280528,0.6275570625744741,80.97361606365067,1.9997476938347891,-0.910104223008059,1.2549557886330391,80.06351184064259
0.1663816886076129,0.6565018601762751,80.5535652674279,1.9997232287992863,-0.9532089025244922,1.3128220195444382,79.6003563649034
0.174263338600965,0.6867045123259244,80.11471300114864,1.9996963920355393,-0.9983543316319772,1.3732005356926755,79.11635866951666
0.18251834943190434,0.7182085787661358,79.65632540550607,1.9996669537295448,-1.0456370100896695,1.4361779608437049,78.6106883954164
0.19116440753857025,0.7510575062646555,79.17765556691415,1.99963466182128,-1.095157983279205,1.5018406225478584,78.08249758363495
0.20022003718155842,0.7852943502030098,78.67794572963173,1.9995992398558209,-1.1470230537180195,1.5702739857290096,77.53092267591371
0.20970464013232326,0.8209614542799053,78.15642993831851,1.9995603846278185,-1.2013430020249727,1.6415620012845404,76.95508693629351
0.21963853724165455,0.8581000847211254,77.61233715811187,1.999517763599632,-1.2582338177018715,1.71578636234624,76.35410334040998
0.2300430119772918,0.8967500155066227,77.04489492093798,1.9994710120716128,-1.3178169400992752,1.7930256610802608,75.7270779808387
0.2409403560239525,0.9369490613805022,76.45333354754722,1.999419730081002,-1.380219509938094,1.8733544394050523,75.0731140376091
0.25235391704347654,0.978732555834165,75.83689099441185,1.9993634790037595,-1.4455746317597562,1.9568421278468375,74.39131636265209
0.2643081486974105,1.0221327718838402,75.19481837281282,1.99930177783124,-1.514021647676549,2.043551868006935,73.6807967251363
0.2768286630392066,1.0671782843407855,74.52638618379832,1.9992340990910993,-1.5857064227898148,2.133539215863636,72.94067976100851
0.2899422853882876,1.11389327343624,73.83089130680595,1.9991598643789856,-1.6607816426364088,2.2268507254554586,72.17010966416953
0.30367711180354584,1.1622967711536285,73.10766477115862,1.999078439464586,-1.7394071230125785,2.323522415472523,71.36825764814607
0.3180625692794119,1.2124018534731993,72.35608032790863,1.9989891289322816,-1.82175013250854,2.423578124990274,70.53433019540009
0.33312947879346727,1.2642147839768567,71.57556382416729,1.9988911703131715,-1.9079857280656651,2.527027769070712,69.66757809610165
0.3489101213406772,1.3177341169076393,70.76560336270563,1.998783727661373,-1.9982971038404047,2.6338655102592194,68.76730625886523
0.36543830709572556,1.3729497708240066,69.92576020591721,1.9986658845234115,-2.0928759536238375,2.744067868110178,67.83288425229337
0.38274944785163123,1.4298420874020852,69.05568035500882,1.9985366362450847,-2.1919228470217806,2.8575917957182138,66.86375750798705
0.40088063288984654,1.4883808936535388,68.1551067025348,1.998394881555448,-2.295647619546313,2.974372759682156,65.85945908298848
0.41987070844439106,1.5485245897353646,67.22389161939488,1.9982394133625052,-2.404269776703828,3.094322867770209,64.81962184269106
0.439760360930272,1.6102192884751851,66.26200979679757,1.9980689086897616,-2.518018912085377,3.2173290964748165,63.743990884712204
0.4605922041145106,1.6733980365135315,65.26957112048788,1.9978819176770792,-2.637135139370193,3.3432516782267134,62.63243598111768
0.482410870416537,1.73798015031192,64.24683331026543,1.9976768515631873,-2.761869538040285,3.471922714754431,61.48496377222515
0.5052631065335681,1.803870702882344,63.19421401450012,1.9974519695607844,-2.8924846124705335,3.603145088305332,60.30172940202959
0.5291978735958442,1.8709601986126587,62.11230200952677,1.9972053645285073,-3.0292547639012954,3.736691745488524,59.08304724562547
0.5542664520663105,1.9391244736280655,61.00186712046317,1.996934947337032,-3.17246677461622,3.8723054286244105,57.82940034584695
0.5805225516094898,2.0082248573863954,59.8638684564906,1.9966384298194024,-3.3224203034324846,4.009698925976268,56.54144815305811
0.6080224261649423,2.0781086273462206,58.69946054345957,1.9963133061883471,-3.4794283913598822,4.148555904476063,55.22003215209968
0.6368249944718588,2.148609782353671,57.509996943230874,1.9959568327958856,-3.643817975994196,4.288532376100892,53.86617896723667
0.666991966303012,2.2195501517834715,56.297030975389,1.9955660061032208,-3.815930412873625,4.42925883174034,52.481100562515365
0.6985879746785247,2.290740846538045,55.0623132050213,1.9951375387216856,-3.99612200163856,4.570343054411145,51.066191203382736
0.7316807143427198,2.361984045063112,53.807785431098345,1.9946678333787584,-4.184764514388242,4.711373597641234,49.62302091671009
0.7663410868007458,2.4330750931150926,52.535571003033795,1.9941529546569987,-4.382245723115056,4.851923885837816,48.15332527991875
0.8026433522257175,2.503804880871577,51.24796140587025,1.9935885983484705,-4.588969922510582,4.9915568629948295,46.658991483359664
0.8406652885618324,2.5739624460523407,49.947399182955024,1.9929700582632983,-4.805358443768118,5.129830086076477,45.14204073918689
0.8804883581643462,2.6433377380748833,48.63645740285541,1.992292190328696,-5.03185015424445,5.266301131967708,43.604607248610954
0.9221978823334328,2.7117244669909155,47.31781601703589,1.99154937381484,-5.268901936979345,5.4005331641941385,42.04891408005654
0.9658832241158704,2.7789229530409467,45.99423558793663,1.9907354695268404,-5.516989143093336,5.532100489700882,40.477246444843274
1.0116379797662067,2.8447428889272888,44.66852898474938,1.9898437748086164,-5.776606008981741,5.660593928463043,38.89192297576764
1.059560179277616,2.909005927845824,43.34353173813895,1.9888669752156385,-6.048266028984094,5.785625820599085,37.29526570915485
1.109752496412072,2.971548016063746,42.02207180854106,1.9877970927302993,-6.332502272821113,5.906834507240008,35.689569535719954
1.1623224686798526,3.032221399107709,40.70693955072299,1.9866254304173872,-6.629867635545488,6.0238881421231625,34.077071915177505
1.217382727739661,3.0908962447657946,39.40085864788063,1.9853425134492415,-6.940935006037119,6.136487719394146,32.45992364184352
1.2750512407130137,3.14746184311189,38.10645874238717,1.983938026472388,-7.266297338179446,6.244369237420548,30.840161404207723
1.335451562929899,3.2018273624118327,36.82625041089863,1.9824007473415823,-7.606567606774928,6.347304956103946,29.219682804123707
1.3987131026472384,3.2539221587510436,35.56260302475511,1.9807184773156348,-7.962378627991038,6.44510374358497,27.600224396764077
1.4649713983072858,3.303695655255985,34.31772591014414,1.978877967894318,-8.334382721675777,6.537610544814252,25.983343188468368
1.5343684089300125,3.3511168227507895,33.093653084944926,1.976864844580012,-8.72325119025192,6.624705036976701,24.37040189469301
1.6070528182616393,3.396173306735958,31.89223170932087,1.974663527974176,-9.129673586108627,6.706299563490949,22.76255812321224
1.6831803533309566,3.4388702551510457,30.715114253111782,1.9722571527705723,-9.554356736486238,6.782336458171612,21.16075751662554
1.7629141180959482,3.479228907268872,29.563754261783348,1.9696274853873,-9.998023491836218,6.852784883710793,19.565730769947134
1.846424942895544,3.517285006352393,28.439405499319623,1.966754841191596,-10.461411160592823,6.917637314094182,17.9779943387268
1.9338917504552315,3.553087097729276,27.34312416432152,1.9636180025176369,-10.945269590295764,6.976905789614351,16.39785457402575
2.0255019392306686,3.5866947702300007,26.275773816156242,1.9601941389611324,-11.450358852159024,7.030618066847396,14.825414963997213
2.12145178491063,3.618176893128517,25.23803261106292,1.9564587317568387,-11.977446483624812,7.07881377560212,13.260586127438106
2.221946860939524,3.6476098934905186,24.23040243206137,1.952385504407249,-12.527304241341884,7.121540681783357,11.703098190719485
2.3272024789604084,3.675076110817424,23.253219498730846,1.94794636213156,-13.100704315570974,7.1588511406234,10.152515183159872
2.4374441501222206,3.700662257645905,22.30666606020344,1.9431113431406544,-13.698414956497416,7.190798809964263,8.608251103706024
2.5529080682395175,3.72445800679314,21.390782803571632,1.9378485852103196,-14.32119546361499,7.217435679139334,7.069587339956635
2.6738416158399465,3.7465547185822454,20.50548164689004,1.9321243115115825,-14.96979049157821,7.23880945618119,5.53569115531183
2.800503894183631,3.7670443148808808,19.65055862787181,1.9259028401498552,-15.644923630085113,7.2549613449994546,4.005634997786702
2.933166278390044,3.786018301274865,18.825706643461423,1.9191466223437492,-16.347290221873923,7.2659242350232764,2.478416421587496
3.0721129988617575,3.8035669342247616,18.030527839424366,1.9118163146140768,-17.07754939224445,7.271721318577549,0.9529784471799156
3.2176417502507366,3.8197785265945567,17.264545491163442,1.9038708907205748,-17.83631527610837,7.2723651457829055,-0.571769784944933
3.3700643292719286,3.834738882424944,16.52721525587992,1.8952677993374971,-18.62414744487865,7.267857122727456,-2.0969321889987254
3.52970730273065,3.848530850144241,15.81793571112568,1.885963173551204,-19.44154055591889,7.258187455647744,-3.623604844793215
3.696912707195029,3.86123398244534,15.13605812529625,1.8759120981377817,-20.288913272089086,7.243335541409939,-5.152855146792831
3.872038781812556,3.872924290679696,14.480895431561686,1.8650689401757743,-21.166596528291226,7.22327080219899,-6.685701096729538
4.05546073584083,3.8836740817056175,13.851730398221068,1.8533877478046468,-22.07482125576812,7.197953959499653,-8.223090857547051
4.247571552536899,3.8935518655642465,13.247823005764594,1.8408227207913364,-23.013705712882746,7.167338738710159,-9.765882707118145
4.448782831127585,3.902622323042132,12.668417054407868,1.8273287549597663,-23.983242612485842,7.1313739906427696,-11.314825558077976
4.659525668664681,3.9109463230290906,12.112746035964626,1.81286206043036,-24.983286279610414,7.090006209399056,-12.870540243645788
4.880251583654432,3.9185809805240575,11.58003831110324,1.7973808509899631,-26.013540117477408,7.043182417447416,-14.43350180637416
5.111433483440168,3.92557974712456,11.069521637745908,1.7808460987811838,-27.073544702498875,6.9908533781212,-16.004023064752968
5.353566677410725,3.9319925268148896,10.580427099047528,1.76322234491995,-28.16266686746553,6.932977083338269,-17.582239768418003
5.607169938205458,3.937865810813255,10.111992480429004,1.7444785527276319,-29.280090163308213,6.86952245048313,-19.168097682879207
5.872786613189483,3.9432428261277246,9.663465144889178,1.7245889861624393,-30.4248071103246,6.800473147703925,-20.76134196543541
6.150985788580501,3.948163693291176,9.234104454586456,1.7035340919749045,-31.595613656064902,6.725831452219069,-22.361509201478444
6.442363508721373,3.9526655894893272,8.823183784726334,1.6813013603683078,-32.791106245855794,6.645622032689405,-23.967922461129454
6.747544053110693,3.956782913960536,8.429992173331684,1.6578861358316994,-34.00968188041812,6.559895535550923,-25.57968970708643
7.06718127392749,3.9605474531322273,8.053835647686517,1.6332923476653214,-35.24954148131689,6.468731847766247,-27.19570583363037
7.401959996915645,3.963988543469611,7.694038265274312,1.607533128861081,-36.508696808467775,6.372242906053183,-28.814658543193467
7.752597488629459,3.967133230452765,7.349942903989862,1.580631292714752,-37.78498107562893,6.2705749264222,-30.435038171639064
8.119844993184012,3.970006422473779,7.020911833375893,1.5526196390295577,-39.0760632925768,6.163909938606264,-32.05515145920089
8.504489341802678,3.9726310387628256,6.706327095685427,1.5235410661010735,-40.37946623124401,6.052466528022933,-33.67313913555858
8.90735463861044,3.9750281507170464,6.405590722744131,1.4934484707815399,-41.692587773982005,5.936499713001948,-35.28699705123787
9.329304026284689,3.977217116225281,6.118124811915033,1.4624044265753058,-43.01272526317658,5.816299916218926,-36.89460045126154
9.771241535346496,3.9792157067608,5.843371481969972,1.4304806385234377,-44.337102341375555,5.692191025029683,-38.493730859405595
10.234114021054529,3.981040227158735,5.580792727358925,1.3977571830649198,-45.66289765862444,5.564527573581521,-40.082104931265505
10.718913192051277,3.9827056281100224,5.329870187242591,1.3643215504905548,-46.98727473682343,5.4336911176905245,-41.65740454958083
11.226677735108137,3.984225611493584,5.0901048437141405,1.3302675163741615,-48.30741222601801,5.3000859088758965,-43.21730738230387
11.758495540521569,3.9856127287374545,4.8610166618764685,1.2956938758455268,-49.620533768756,5.1641340041170976,-44.75951710687954
12.31550603292826,3.986878472450868,4.642144182853907,1.260703080229332,-50.92393670742323,5.026269970718825,-46.28179252456931
12.898902612533082,3.9880333616061705,4.433044079391737,1.2253998190349529,-52.21501892437106,4.886935359617555,-47.7819748449793
13.509935211980265,3.9890870205742366,4.2332906824219325,1.1898895913546366,-53.491303191532225,4.746573124789164,-49.25801250911029
14.149912974345758,3.990048252332445,4.042475485838163,1.1542773094269427,-54.75045851868312,4.605622161185971,-50.70798303284495
14.820207057988586,3.9909251061715487,3.860206635714901,1.1186659736565847,-55.990318119581886,4.464512119685904,-52.130111483867
15.52225357427048,3.9917249402292585,3.686108409313972,1.0831554531200387,-57.208893754144235,4.323658636364582,-53.52278534483025
16.25755666443795,3.9924544791747634,3.5198206884352223,1.047841399010002,-58.404386343935116,4.183459086942233,-54.88456565549989
17.027691722258997,3.9931198673612576,3.3609984309764425,1.0128143111188794,-59.57519288967541,4.044288947676605,-56.214194458698955
17.83430876931909,3.9937267177536304,3.2093111439611643,0.978158769869854,-60.71990983669178,3.906498813434263,-57.51059869273064
18.679135990207826,3.994280156926513,3.0644423607625364,0.9439528390629442,-61.837333132534475,3.770412094143564,-58.77289077177193
19.56398343517065,3.9947848664145824,2.9260891247888896,0.9102676378163936,-62.926455297501136,3.63632338393588,-60.00036617271224
20.49074689815848,3.9952451206828488,2.793961481494251,0.8771670744473915,-63.98645988252261,3.504497474209589,-61.19249840102835
21.461411978584035,3.9956648219699247,2.667781980228058,0.8447077304323608,-65.01671372038959,3.375168963334638,-62.348931740161525
22.478058335487248,3.9960475322425353,2.5472851871363718,0.8129388791890757,-66.01675738751416,3.2485424020475167,-63.46947220037778
23.542864143224175,3.996396502484703,2.4322172100666264,0.7819026222096855,-66.98629428711726,3.1247929046824043,-64.55407707705062
24.65811075822604,3.996714699530618,2.3223352362039775,0.7516341239510209,-67.9251787442319,3.004067151863864,-65.6028435080279
25.82618760682677,3.997004830636117,2.217407082975649,0.7221619267114636,-68.83340347170879,2.8864847095672044,-66.61599638873314
27.04959730463134,3.9972693659701513,2.117210762595865,0.6935083273186452,-69.71108672791092,2.7721395918360208,-67.59387596531506
28.330961018393243,3.9975105591947138,2.0215340604847505,0.6656897986364756,-70.55845944408111,2.6611019991975136,-68.53692538359637
29.67302408188869,3.9977304662893096,1.9301741276768545,0.6387174404965006,-71.37585255512136,2.553420171223189,-69.4456784274445
31.078661877820135,3.997930962764451,1.8429370872355937,0.6125974465069577,-72.16368472389163,2.4491222991006065,-70.32074763665605
32.5508859983506,3.998113759397676,1.7596376546070922,0.5873315751561882,-72.92245060775555,2.3482184519606655,-71.16281295314847
34.09285069746811,3.9982804166152297,1.6800987717777716,0.562917615594484,-73.65270977812607,2.250702478599166,-71.97261100634829
35.70785964900462,3.9984323576330008,1.6041512550432901,0.5393498403658986,-74.3550763699149,2.156553853803202,-72.75092511487158
37.39937302478798,3.9985708804611906,1.5316334561500813,0.5166194391095773,-75.03020950842178,2.0657394455037488,-73.49857605227169
39.17101490809261,3.998697168868916,1.4623909365333905,0.4947149288209957,-75.67880453638502,1.9782151852737035,-74.21641359985163
41.02658105827194,3.998812302397108,1.3962761543462328,0.4736225376374317,-76.3015850435026,1.8939276301970995,-74.90530888915636
42.970047043208396,3.998917265500849,1.3331481639507803,0.4533265602834478,-76.89929568442903,1.8128154088275907,-75.56614752047825
45.00557675700497,3.9990129558956977,1.2728723275265172,0.4338096842861517,-77.47269575865812,1.7348105478533429,-76.19982343113158
47.13753134116724,3.999100192176248,1.2153200384371892,0.4150532868589534,-78.02255351637518,1.659839679241023,-76.80723347793798
49.370478528390045,3.9991797207695994,1.1603684559903278,0.39703770297343616,-78.54964114784097,1.5878251301123096,-77.38927269185065
51.70920242896761,3.999252222281102,1.10790025121845,0.3797424656114236,-79.05473040970422,1.5186858994909906,-77.94683015848578
54.15871378079471,3.9993183172849034,1.057803363309226,0.36314651953367283,-79.53858883940717,1.4523385274292773,-78.48078547609795
56.72426068491978,3.9993785716074135,1.0099707663125677,0.3472284101379092,-80.00197650816378,1.3886978629588647,-78.99200574185122
59.41133984965033,3.999433501147718,0.964300245755333,0.3319664491259878,-80.44564326351377,1.3276777378915248,-79.48134301775843
62.22570836730231,3.9994835762751295,0.9206941847987028,0.317338858774937,-80.87032641389138,1.2691915537842535,-79.94963222909267
65.17339604882427,3.9995292258407944,0.8790593595791012,0.3033238966247907,-81.27674880974809,1.2131527894467624,-80.39768945016897
68.26071834272385,3.999570840836905,0.8393067433804051,0.28989996237056204,-81.66561727832422,1.159475436257016,-80.82631053494381
71.49428986597577,3.999608777734356,0.8013513192929919,0.27704568868768653,-82.03762137200897,1.1080743683087306,-81.23627005271598
74.88103857590022,3.9996433615269096,0.7651119010236466,0.26474001763907157,-82.39343239322507,1.0588656540806292,-81.62832049220145
78.42822061337682,3.999674888507564,0.7305109615293651,0.2529622642151344,-82.73370266182054,1.0117668159212885,-82.00319170029118
82.1434358491943,3.9997036288005527,0.6974744691574981,0.24169216845203514,-83.05906499396289,0.9666970432102796,-82.3615905248054
86.034644166845,3.9997298286704304,0.6659317309843412,0.23090993746249136,-83.37013236445453,0.9235773646051502,-82.7042006334702
90.11018251665017,3.99975371262776,0.6358152430541283,0.22059627860181094,-83.6674977271789,0.8823307843294607,-83.03168248412477
94.37878277775378,3.999775485349273,0.6070605472302989,0.21073242488188115,-83.95173397101591,0.8428823870107554,-83.34467342378561
98.84959046625585,3.9997953334288026,0.579606094380838,0.2013001536397752,-84.22339399101827,0.8051594151468737,-83.64378789663743
103.53218432956626,3.999813426973847,0.5533931136293825,0.19228179936684048,-84.48301085690667,0.7690913228701798,-83.9296177432773
108.4365968689611,3.9998299210613455,0.5283654874135615,0.18366026150945178,-84.73109806302065,0.7346098092954566,-84.2027325756071
113.57333583431053,3.99984495706506,0.5044696321016932,0.17541900796461626,-84.96814984575553,0.7016488343806258,-84.46368021365387
118.95340673703195,3.9998586638658384,0.4816543839284215,0.16754207491250078,-85.19464155623187,0.6701446199008255,-84.71298717230346
124.5883364295008,3.9998711589550977,0.4598708900191764,0.16001406355373854,-85.41103007748941,0.6400356378358071,-84.95115918747025
130.4901978014403,3.9998825494409265,0.4390725042823668,0.1528201342518762,-85.61775427688494,0.6112625881972993,-85.17868177260257
136.67163564620074,3.999892932965361,0.41921468795706635,0.1459459985203014,-85.81523548561177,0.5837683680759268,-85.39602079765471
143.14589375234786,3.9999023985407094,0.4002549146125126,0.13937790923806792,-86.00387799836142,0.5574980334649375,-85.60362308374894
149.92684327860454,3.9999110273120175,0.3821525794040614,0.13310264942982358,-86.18406958712637,0.5323987552187972,-85.80191700772232
157.02901247293775,3.9999188932522136,0.36486891239830854,0.1271075199011308,-86.35618202400582,0.5084197703269651,-85.99131311160748
164.46761779946644,3.999926063795868,0.3483668957878672,0.12138032598139956,-86.52057160864013,0.4855123295250388,-86.17220471285225
172.2585965398787,3.999932600416967,0.33261118482383883,0.11590936359203248,-86.6775796965675,0.463629642125354,-86.34496851174367
180.4186409392072,3.999938559155668,0.31756803230127173,0.11068340482677216,-86.82753322538379,0.4427268188252425,-86.5099651930825
188.96523396912093,3.999943991098512,0.30320521643990106,0.1056916832042699,-86.97074523609871,0.4227608131420069,-86.6675400196588
197.91668678535572,3.999948942816215,0.2894919720092238,0.1009238787291876,-87.10751538752946,0.4036903620277257,-86.81802341552024
207.2921779595372,3.9999534567627855,0.2763989245534316,0.09637010287735642,-87.2381304619597,0.38547592613286713,-86.96173153740628
217.1117945694505,3.999957571639373,0.26389802757798086,0.09202088360234106,-87.36286486062981,0.36807963011412964,-87.09896683305185
227.39657523579277,3.999961322725973,0.25196250256556935,0.08786715044489644,-87.48198108791462,0.35146520331773,-87.23001858534906
238.16855519761583,3.999964742183812,0.24056678169504134,0.08390021981300194,-87.59573022329617,0.3355979211134794,-87.35516344160114
249.45081352303166,3.9999678593310217,0.229686453142282,0.08011178048817777,-87.70435238045368,0.3204445471064932,-87.47466592731142
261.26752255633284,3.999970700893951,0.21929820884744847,0.07649387940340624,-87.80807715297824,0.3059732764113401,-87.5887789441308
273.64399970746723,3.9999732912362527,0.2093797946379801,0.07303890772902163,-87.90712404637617,0.2921536801371556,-87.69774425173817
286.606761694825,3.9999756525677457,0.19990996260169744,0.06973958729521011,-88.00170289615959,0.27895665120096325,-87.80179293355789
300.18358135755886,3.999977805134803,0.1908684256089688,0.06658895737312907,-88.09201427193433,0.2663543515595838,-87.90114584632536
314.40354715915004,3.9999797673939153,0.182235813887399,0.06358036183098152,-88.17824986749147,0.2543201609275105,-87.99601405360404
329.29712550971516,3.99998155616992,0.17399363355676997,0.06070743667653448,-88.26059287698742,0.24282862702849126,-88.08659924343065
344.896226040576,3.999983186800236,0.1661242270360712,0.0579640979934582,-88.33921835736358,0.2318554174118741,-88.17309413032753
361.23426997094305,3.999984673266355,0.1586107352383747,0.05534453027537817,-88.41429357721017,0.2213772728506384,-88.25568284197182
378.3462617131929,3.9999860283137103,0.15143706147306815,0.052843175158601666,-88.48597835232346,0.21137196232614072,-88.33454129085038
396.26886387014787,3.9999872635609415,0.14458783697854996,0.05045472055202714,-88.55442536824025,0.20181823959463513,-88.4098375312617
415.04047578504765,3.9999883895995194,0.1380483880119247,0.04817409016070317,-88.6197804900619,0.19269580132233305,-88.48173210204999
434.7013158125025,3.999989416084536,0.1318047044255264,0.045996433397823756,-88.68218305990074,0.18398524676893221,-88.5503783554752
455.2935074866948,3.999990351817498,0.12584340966323534,0.0439171156785728,-88.74176618229812,0.17566803899394426,-88.61592277263489
476.861169771447,3.999991204821789,0.12015173211256162,0.04193170908812266,-88.79865699797504,0.1677264675556365,-88.67850526586248
499.450511585514,3.999991982411448,0.1147174777513374,0.04003598341521485,-88.85297694628198,0.16014361266881702,-88.73825946853064
523.1099308056264,3.999992691253889,0.10952900403060661,0.0382258975420654,-88.90484201672079,0.15290331078488167,-88.79531301269017
547.8901179593945,3.9999933374270698,0.10457519493792354,0.03649759118082405,-88.95436298991034,0.14599012155543323,-88.84978779497241
573.8441648302394,3.9999939264715967,0.09984543718778023,0.03484737694644173,-89.00164566836801,0.1393892961392333,-88.90180023118022
601.0276782070382,3.9999944634382336,0.09532959748827596,0.03327173275554931,-89.0467910974755,0.13308674681119378,-88.95146149998723
629.4988990221888,3.999994952931212,0.09101800083543553,0.03176729454080112,-89.08989577699195,0.1270690178314837,-88.99887777615649
659.3188271333548,3.999995399147698,0.08690140978876561,0.030330849270072187,-89.13105186347252,0.12132325753253105,-89.04415045368374
690.5513520162331,3.9999958059137937,0.08297100468373242,0.028959328259907918,-89.17034736394261,0.11583719158171248,-89.08737635925888
723.2633896483533,3.9999961767173304,0.07921836473883821,0.027649800772693123,-89.20786632116976,0.1105990973777684,-89.12864795643091
757.5250258771915,3.9999965147377825,0.0756354500168813,0.026399467887125407,-89.24368899086765,0.10559777953943365,-89.16805354085076
793.4096665797491,3.999996822873527,0.07221458420180851,0.025205656631738082,-89.27789201115621,0.10082254644539336,-89.20567742695442
830.9941949353395,3.9999971037666895,0.06894843815430467,0.024065814371408374,-89.3105485645934,0.09626318778542028,-89.2416001264391
870.3591361485164,3.999997359825812,0.06583001421093156,0.02297750343700621,-89.34172853308398,0.09190995308341339,-89.27589851887306
911.588829975083,3.9999975932464897,0.06285263119321155,0.021938395988577268,-89.37149864596088,0.08775353115399753,-89.30864601476766
954.7716114208057,3.999997806030209,0.060009910094570386,0.02094626910270889,-89.39992262152451,0.08378503045535392,-89.33991271142995
1000.0,3.9999980000015,0.057295760414500616,0.019999000074993743,-89.42706130231653,0.07999596030200486,-89.36976554190201
